설치장소명,설치장소상세,설치시군구명,서비스제공사명,와이파이SSID,WGS84위도,WGS84경도
일산호수공원,장미원 호수공원 1,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.65789,126.763521
일산호수공원,장미원 호수공원 2,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.65789,126.763521
일산호수공원,장미놀이터구역 1,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.65789,126.763521
일산호수공원,장미놀이터구역 2,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.65789,126.763521
일산호수공원,바둑광장구역 1,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.65789,126.763521
일산호수공원,바둑광장구역 2,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.65789,126.763521
일산호수공원,게이트볼장구역,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.65789,126.763521
식사도서관,"1층,2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.675934,126.813711
삼송도서관,"1층,2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.648885,126.882871
고양시민방위교육장(시민안전교육장),"1층,2층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.630311,126.835542
덕양구청 여권민원실,4층,고양시,KT,Public WiFi Free/Public WiFi Secure,37.637223,126.830349
롯데리아고양(고양동),롯데리아고양(고양동),고양시,LGU+,Public WiFi Free/Public WiFi Secure,37.710302,126.902942
CGV일산,콜드스톤 위,고양시,LGU+,Public WiFi Free/Public WiFi Secure,37.655359,126.769748
가좌도서관,"1층,2층,3층",고양시,KT,Gajwa_library_wifi,37.686136,126.719459
축산농협고양동지점,축산농협고양동지점,고양시,KT,Public WiFi Free/Public WiFi Secure,37.708487,126.902992
고양인재교육원(구 시정연수원),"1층 세미나실, 2층 201호, 202호, 컨퍼런스 홀",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.598302,126.816482
호수공원,"노래하는분수대 매점,노래하는분수대 화장실,자연학습장,전통정원~초화원 무지개 간판,선인장 전시관,화장실 전시관2,호수교 밑 쉼터2(남측),폭포광장",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.657891,126.763521
고양인재교육원(구 시정연수원),"1층,2층",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.598302,126.816482
효자동 행정복지센터,2층 주민자치회의실,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.6529,126.913585
화정2동 행정복지센터,2층 강의실,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.630507,126.835761
화정1동 행정복지센터,2층 문화사랑방,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.644653,126.833582
화전동 행정복지센터,"2층(소회의실,전산교육장 등)",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.600038,126.872631
흥도동 행정복지센터,별동 대회의실,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.644865,126.854217
고양시재활스포츠센터,"B1층,1층,2층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.703159,126.762387
고양시장애인종합복지관,"B1층,1층,2층,3층,보호작업장,주간보호센터",고양시,KT,Public WiFi Free/Public WiFi Secure,37.703159,126.762387
고양시일산종합복지관,"B1층,1층,2층,3층,4층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.684539,126.766437
고양시원당종합사회복지관,"B1층,1층,2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.651585,126.830759
홀트장애인종합체육관,1층,고양시,KT,Public WiFi Free/Public WiFi Secure,37.695576,126.770963
고양시문촌7종합사회복지관,"B1층,1층,2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.674541,126.754025
고양시덕양노인종합복지관,"B1층,1층,2층,3층,4층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.648237,126.834361
고양시대화노인종합복지관,"B1층,1층,2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.674642,126.746925
고양시삼송동(구 신도동)복지회관,"B1층,1층,2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.653105,126.891704
원당도서관,"1층.2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.656247,126.836527
풍동도서관,"B1층,1층,2층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.670738,126.793577
신원도서관,"B1층,1층,2층,3층",고양시,KT,Public WiFi Free/Public WiFi Secure,37.6663384,126.8863709
현대아파트(19277),19277번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.700429,126.901742
현대백화점(20560),20560번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.668504,126.752015
향동숲내초등학교 DMC호반4단지(19691),19691번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.596895,126.891353
행신역(19371),19371번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.612511,126.83535
행신동(중)(19349),19349번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.619363,126.842119
햇빛마을24단지(57254),57254번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.621446,126.841418
햇빛마을20 22단지(57253),57253번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.624648,126.838095
해태쇼핑 중산사거리(20276),20276번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.693893,126.780344
한라아파트 대송중학교후문(58086),58086번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.670724,126.7312
푸른마을동익아파트(19577),19577번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.710575,126.902681
탄현임광 진흥아파트(20756),20756번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.702355,126.764035
탄현역(58306),58306번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.693747,126.760288
탄현동문아파트(20566),20566번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.700073,126.76727
초이스마트(57058),57058번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.71266,126.860403
창릉천 주변 세솔공원 cctv4,CCTV S-5817,고양시,KT,Public WiFi Free/Public WiFi Secure,37.648281,126.884731
골프장둘레길,"만남의 광장, 갤러리, 화장실, 대나무숲, 신기천꽃길",군포시,경기도 군포시,G_PublicWiFi@Gunpo,37.34445433,126.9483474
송정중앙공원,공원 내,군포시,경기도 군포시,G_PublicWiFi@Gunpo,37.31948821,126.9208344
당정근린공원,공원 내,군포시,경기도 군포시,G_PublicWiFi@Gunpo,37.34411877,126.9474786
시민체육광장,"트랙, 관중석, 테니스장",군포시,경기도 군포시,G_PublicWiFi@Gunpo,37.35403568,126.9368152
도장어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34985516,126.9272173
한라어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34848569,126.9259948
진달래어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34678448,126.9253533
쉼터어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34457754,126.9233054
수리어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.35764614,126.9177418
묘향어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.3613915,126.9204273
삼성마을5단지아파트(26238),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.33498157,126.9323245
신기초등학교정문(26240),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.33747579,126.9329061
신기초등학교정문(26241),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.33767463,126.9323799
삼성마을1단지아파트(26244),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34028463,126.933816
금정농협앞(26325),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.36527558,126.9429206
임광그대가(26327),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.3735678,126.9348078
14단지매화(26329),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.3735678,126.9348078
개나리후문(26333),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.3735678,126.9348078
개나리후문(26334),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.3735678,126.9348078
9단지한양후문(26363),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.36294594,126.9218369
남천병원(26365),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.36294594,126.9218369
가야517동앞(26381),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34681259,126.9244781
경기폴리텍고등학교(26011),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.36276993,126.9246842
송정마을(26023),버스정류장,군포시,경기도 군포시,Public WiFi Free,37.31495042,126.9245415
도장중학교(26026),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.35569266,126.9258881
군포소방서(26027),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.35112222,126.92638
복합화물터미널후문입구(26063),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.33630959,126.9351935
군포국민체육센터(26073),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34045489,126.9375341
군포국민체육센터(26074),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.3394048,126.9392884
당동주공아파트(26082),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34388378,126.9394649
당동주공아파트(26084),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34318283,126.9392316
금정초등학교(26085),버스정류장,군포시,경기도 군포시,Public WiFi Free,37.36464739,126.9403482
군포시평생학습원(26099),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34621933,126.9416507
군포시평생학습원(26102),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34644769,126.9426996
군포초등학교(26107),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.35430651,126.9464361
군포초등학교(26116),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.34818671,126.9440785
당동우체국(26118),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.35044423,126.9448372
당동우체국(26119),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.35024753,126.9446185
군포중학교(26137),버스정류장,군포시,경기도 군포시,Public WiFi Free,37.35702265,126.9436645
부곡3단지아파트(26200),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.32383316,126.9398844
부곡3단지아파트(26201),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.32383316,126.9398844
24075_오산대학,24075_오산대학,오산시,오산시,OSAN Free WIFI,37.152772,127.063078
24030_한라.이림아파트,24030_한라.이림아파트,오산시,오산시,OSAN Free WIFI,37.142086,127.048071
24099_원영화남아파트,24099_원영화남아파트,오산시,오산시,OSAN Free WIFI,37.129526,127.067256
24097_원영화남아파트,24097_원영화남아파트,오산시,오산시,OSAN Free WIFI,37.129791,127.067619
24113_오산역,24113_오산역,오산시,오산시,OSAN Free WIFI,37.139741,127.06889
24111_오산역,24111_오산역,오산시,오산시,OSAN Free WIFI,37.140793,127.068589
24121_오산농협역전지점,24121_오산농협역전지점,오산시,오산시,OSAN Free WIFI,37.142514,127.070307
24178_성모병원,24178_성모병원,오산시,오산시,OSAN Free WIFI,37.149041,127.069271
24110_오산장터,24110_오산장터,오산시,오산시,OSAN Free WIFI,37.153989,127.068699
24296_대림아파트,24296_대림아파트,오산시,오산시,OSAN Free WIFI,37.197677,127.034421
24295_대림아파트,24295_대림아파트,오산시,오산시,OSAN Free WIFI,37.197912,127.03458
24153_운암주공5단지,24153_운암주공5단지,오산시,오산시,OSAN Free WIFI,37.14623,127.075208
24155_운암주공5단지.운암중학교,24155_운암주공5단지.운암중학교,오산시,오산시,OSAN Free WIFI,37.146412,127.075297
"24160_오산시청,운암주공4단지","24160_오산시청,운암주공4단지",오산시,오산시,OSAN Free WIFI,37.15034,127.076414
24158_오산시청.운암주공4단지,24158_오산시청.운암주공4단지,오산시,오산시,OSAN Free WIFI,37.150969,127.076231
24162_문화예술회관,24162_문화예술회관,오산시,오산시,OSAN Free WIFI,37.15882,127.077756
수원 구 부국원,경기도 수원시 팔달구 교동 93-7,수원시,KT,PublicWiFi@Suwon,37.27239224,127.0146122
고색뉴지엄,경기도 수원시 권선구 고색동 979,수원시,KT,PublicWiFi@Suwon,37.23999958,126.9740249
한일타운.경기일보.홈플러스(01125),경기도 수원시 장안구 조원동 892,수원시,KT,PublicWiFi@Suwon,37.303612,127.006588
어울림공원,경기도 수원시 권선구 금곡동 1128,수원시,KT,PublicWiFi@Suwon,37.272681,126.956419
두레뜰공원,경기도 수원시 권선구 호매실동 1341,수원시,KT,PublicWiFi@Suwon,37.270742,126.944901
물향기공원,경기도 수원시 권선구 호매실동 1384,수원시,KT,PublicWiFi@Suwon,37.262498,126.9519
서수원칠보체육공원,경기도 수원시 권선구 금곡동 1071,수원시,KT,PublicWiFi@Suwon,37.27628877,126.9483135
물새공원,경기도 수원시 권선구 금곡동 1075,수원시,KT,PublicWiFi@Suwon,37.275968,126.944609
누리문화공원,경기도 수원시 권선구 금곡동 1075,수원시,KT,PublicWiFi@Suwon,37.275978,126.944665
살구골공원,경기도 수원시 영통구 영통동 989-3,수원시,KT,PublicWiFi@Suwon,37.25066352,127.0716873
벽적골공원,경기도 수원시 영통구 영통동 969-2,수원시,KT,PublicWiFi@Suwon,37.24861822,127.0619876
반달공원,경기도 수원시 영통구 영통동 1012-4,수원시,KT,PublicWiFi@Suwon,37.25093287,127.0788698
방죽공원,경기도 수원시 영통구 망포동 737,수원시,KT,PublicWiFi@Suwon,37.24470191,127.0514801
지성공원,경기도 수원시 영통구 망포동 755,수원시,KT,PublicWiFi@Suwon,37.23882922,127.0463235
망포공원,경기도 수원시 영통구 망포동 358,수원시,KT,PublicWiFi@Suwon,37.242553,127.057707
매화공원,경기도 수원시 영통구 매탄동 1317,수원시,KT,PublicWiFi@Suwon,37.26086455,127.0478521
일월공원,경기도 수원시 장안구 천천동 442-2,수원시,KT,PublicWiFi@Suwon,37.285964,126.976331
여기산공원,경기도 수원시 권선구 서둔동 256,수원시,KT,PublicWiFi@Suwon,37.28081077,126.9799827
마중공원,경기도 수원시 권선구 권선동 1348,수원시,KT,PublicWiFi@Suwon,37.236487,127.021208
권선공원,경기도 수원시 권선구 권선동 1198,수원시,KT,PublicWiFi@Suwon,37.249758,127.023086
밤밭청개구리공원,경기도 수원시 장안구 율전동 124-1,수원시,KT,PublicWiFi@Suwon,37.306908,126.971511
망포글빛도서관,경기도 수원시 영통구 망포동 84-5,수원시,KT,PublicWiFi@Suwon,37.2406609,127.0443591
매여울도서관,경기도 수원시 영통구 매탄동 1268,수원시,KT,PublicWiFi@Suwon,37.25932937,127.0473596
광교푸른숲도서관,경기도 수원시 영통구 하동 1024,수원시,KT,PublicWiFi@Suwon,37.28095579,127.0668177
황골공원,경기도 수원시 영통구 영통동 948-2,수원시,KT,PublicWiFi@Suwon,37.26636251,127.0785928
선주리들공원,경기도 수원시 영통구 매탄동 1345,수원시,KT,PublicWiFi@Suwon,37.25604727,127.0439939
매여울공원,경기도 수원시 영통구 매탄동 1338,수원시,KT,PublicWiFi@Suwon,37.25698081,127.0438276
구운중학교(02110),경기도 수원시 권선구 탑동 759-11,수원시,KT,PublicWiFi@Suwon,37.27546155,126.9764888
행주동 행정복지센터,2층 전산교육장,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.618437,126.825399
행신3동 행정복지센터,"3층 복도(갤러리쉼터,전산교육장 등)",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.626342,126.838589
행신2동 행정복지센터,2층 다목적실(원어민교실 등),고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.615212,126.832995
풍산동 행정복지센터,2층 문화센터 강의실 및 회의실,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.664163,126.799772
탄현1동 행정복지센터,"2층 복도(갤러리쉼터,전산교육장 등)",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.694281,126.768425
창릉동 행정복지센터,"2층 복도(문화강좌,전산교육장)",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.646429,126.899221
중산1동 행정복지센터,"3층 복도(갤러리쉼터,전산교육장 등)",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.691807,126.780451
천주교능곡성당,본관,고양시,KT,Public WiFi Free/Public WiFi Secure,37.62298,126.819661
주엽1동 행정복지센터,주엽1동 행정복지센터,고양시,SKT,Public WiFi Free/Public WiFi Secure,37.670071,126.763316
화정시외버스터미널,터미널 대합실,고양시,LGU+,Public WiFi Free/Public WiFi Secure,37.633989,126.831608
화정어린이도서관,"1층,2층,3층",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.632844,126.826353
행신어린이도서관,"1층,2층,3층",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.614794,126.843457
행신도서관,"1층,2층,3층",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.621892,126.829115
한뫼도서관,"1층,2층,3층,4층",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.692776,126.776475
주엽어린이도서관,"1층,2층,3층",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.668431,126.756481
아람누리도서관,"B1_홀, 3F_방송및전화교환실",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.661199,126.773206
덕이도서관,"1층,2층,3층",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.702949,126.754554
대화도서관,"1층,2층,3층",고양시,SKT,Public WiFi Free/Public WiFi Secure,37.681116,126.753928
일산시장,전체,고양시,KT,Public WiFi Free/Public WiFi Secure,37.685601,126.770932
원당시장,전체,고양시,KT,Public WiFi Free/Public WiFi Secure,37.656285,126.837309
일산노인종합복지관,1층,고양시,KT,Public WiFi Free/Public WiFi Secure,37.664446,126.760443
일산서구보건소,민원실,고양시,KT,Public WiFi Free/Public WiFi Secure,37.682559,126.774891
고양시 차량등록사업소,민원실,고양시,KT,Public WiFi Free/Public WiFi Secure,37.665603,126.807775
호수공원,"주제광장 정자(매점앞 정자),한울광장 시계탑(하늘광장),호수교 밑 북측 쉼터(장항다리 밑),화장실 전시관,제3주차장 종합관리사무소(야외공연장(호수앞 무대))",고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.657891,126.763521
효자동 행정복지센터,1층 민원실,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.6529,126.913585
화정2동 행정복지센터,1층 민원실,고양시,KT,PublicWiFi@Goyang/G_PublicWiFi@Goyang,37.630507,126.835761
창릉천 주변 세솔공원 cctv3,CCTV S-5741,고양시,KT,Public WiFi Free/Public WiFi Secure,37.648281,126.884731
창릉천 주변 세솔공원 cctv2,CCTV S-5740,고양시,KT,Public WiFi Free/Public WiFi Secure,37.648281,126.884731
창릉천 주변 세솔공원 cctv1,CCTV P-5703,고양시,KT,Public WiFi Free/Public WiFi Secure,37.648281,126.884731
중산마을입구 쌍용아파트 실로암병원(20246),20246번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.686247,126.777204
중산마을10단지 동신아파트(20260),20260번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.688628,126.778231
중산6단지 중산초교 중산중학교(20289),20289번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.692179,126.781846
중부대학교입구(57079),57079번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.711471,126.887811
정발산동행정복지센터(20506),20506번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.672364,126.779087
정발고등학교(20317),20317번 버스정류장,고양시,KT,Public WiFi Free/Public WiFi Secure,37.660534,126.786103
해오름어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34534441,126.9357064
군포시민체육광장 제1/2/3체육관,제육관 내,군포시,경기도 군포시,Public WiFi Free,37.35403568,126.9368152
산본로데오거리 지하 공영주차장,주차장 내,군포시,경기도 군포시,Public WiFi Free,37.35971011,126.9316676
군포시청 별관 1/2/3/4층,1~4층,군포시,경기도 군포시,Public WiFi Free,37.36102307,126.9353158
대야동주민센터,1층,군포시,경기도 군포시,Public WiFi Free,37.33028283,126.9153444
달님어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34718421,126.9543419
당너머어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.3534734,126.9409564
당말어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.35266206,126.946689
동막골어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.35737344,126.9461388
별님어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34527928,126.9510066
새싹어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34351572,126.9491359
안골어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.35137526,126.9411109
여울어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34283923,126.950086
울림어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.34088576,126.9494649
웃터어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.35416313,126.9433254
월구지어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.35262523,126.9395104
참말어린이공원,공원 내,군포시,경기도 군포시,Public WiFi Free,37.35656849,126.9449544
대원칸타빌(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.34211771,126.949651
당정대우(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.34312606,126.9511663
당정엘지(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.3452448,126.9568849
두산(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.34764802,126.9469025
동아(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.3489641,126.9467854
당동주공4(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.34299642,126.9431468
삼성마을6단지(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.33858358,126.9316471
삼성마을2단지(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.3363815,126.9334558
삼성마을5단지(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.33475104,126.9305626
용호마을e-편한세상(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.34297364,126.936613
무지개대림(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.35005659,126.9390949
삼성마을센트럴파크(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.33767927,126.9301949
임광그대가(아) 경로당,단지 내,군포시,경기도 군포시,Public WiFi Free,37.37278392,126.9356912
군포공영차고지입구(26216),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.33130418,126.9273165
군포첨단산업단지(26225),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.32703963,126.9388989
군포첨단산업단지(26227),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.32693839,126.9387903
신기초등학교후문(26242),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.33767463,126.9323799
신기초등학교후문(26243),버스정류장,군포시,경기도 군포시,Smart City_Gunpo,37.33864487,126.9327812
임광그대가(26328),버스정류장,군포시,경기도 군포시,Public WiFi Free,37.3735678,126.9348078
개나리아파트1327동(26337),버스정류장,군포시,경기도 군포시,Public WiFi Free,37.3735678,126.9348078
개나리아파트(26343),버스정류장,군포시,경기도 군포시,Public WiFi Free,37.37065686,126.9291649
능안공원(26346),버스정류장,군포시,경기도 군포시,Public WiFi Free,37.37065686,126.9291649
산본로데오거리-추가,보도 구간,군포시,경기도 군포시,Public WiFi Free@gunpo,37.35971011,126.9316676
시민체육광장-추가,"트랙, 관중석, 테니스장",군포시,경기도 군포시,Public WiFi Free@gunpo,37.35403568,126.9368152
국민체육센터 외부-추가,"트랙, 관중석",군포시,경기도 군포시,Public WiFi Free@gunpo,37.33876324,126.9364804
수리산산림욕장-추가,산림욕장 내,군포시,경기도 군포시,Public WiFi Free@gunpo,37.35690869,126.9154388
산본중앙공원-추가,공원 내,군포시,경기도 군포시,Public WiFi Free@gunpo,37.36158178,126.9287049
당정근린공원-추가,공원 내,군포시,경기도 군포시,Public WiFi Free@gunpo,37.34411877,126.9474786
송정중앙공원-추가,공원 내,군포시,경기도 군포시,Public WiFi Free@gunpo,37.31948821,126.9208344
금정제일공원-추가,공원 내,군포시,경기도 군포시,Public WiFi Free@gunpo,37.3605723,126.9438224
산본IC 체육공원-추가,공원 내,군포시,경기도 군포시,Public WiFi Free@gunpo,37.37539573,126.9287942
버스정류장,산내마을중심상가(중)_책향기 방면,파주시,경기도 파주시,Paju_Free-WiFi,37.72763907,126.734887
버스정류장,산내마을중심상가(중)_산내마을 방면,파주시,경기도 파주시,Paju_Free-WiFi,37.72763907,126.734887
버스정류장,산내마을11단지_운정고 방면,파주시,경기도 파주시,Paju_Free-WiFi,37.72524807,126.7372276
버스정류장,산내마을11단지_해솔2.5단지 방면,파주시,경기도 파주시,Paju_Free-WiFi,37.72524807,126.7372276
버스정류장,해솔마을11단지,파주시,경기도 파주시,Paju_Free-WiFi,37.73202243,126.7506047
버스정류장,운정역보건지소,파주시,경기도 파주시,Paju_Free-WiFi,37.72957855,126.7456089
버스정류장,해솔마을4단지,파주시,경기도 파주시,Paju_Free-WiFi,37.72634605,126.7514654
버스정류장,운정고등학교_산내11단지 방면,파주시,경기도 파주시,Paju_Free-WiFi,37.72147402,126.7371394
버스정류장,해솔마을6.7단지,파주시,경기도 파주시,Paju_Free-WiFi,37.72200995,126.7488389
버스정류장,산내마을6.8단지,파주시,경기도 파주시,Paju_Free-WiFi,37.73192514,126.7358329
버스정류장,운정광역보건지소(중),파주시,경기도 파주시,Paju_Free-WiFi,37.72957855,126.7456089
버스정류장,운정역 (31732),파주시,경기도 파주시,Paju_Free-WiFi,37.72417538,126.7658301
버스정류장,가람마을2.8단지(중),파주시,경기도 파주시,Paju_Free-WiFi,37.72986083,126.7560803
버스정류장,지산중학교.운정행복센터,파주시,경기도 파주시,Paju_Free-WiFi,37.72635513,126.7516634
버스정류장,운정고등학교,파주시,경기도 파주시,Paju_Free-WiFi,37.72147402,126.7371394
버스정류장,해솔마을6.7단지,파주시,경기도 파주시,Paju_Free-WiFi,37.72189881,126.7491674
버스정류장,한빛마을4.8단지,파주시,경기도 파주시,Paju_Free-WiFi,37.70952037,126.7558239
버스정류장,가람마을2.8단지(중),파주시,경기도 파주시,Paju_Free-WiFi,37.72986083,126.7560803
공원,운정 건강공원 물놀이 놀이터,파주시,경기도 파주시,Paju_Free-WiFi,37.72025231,126.7462959
공원,운정 건강공원 상가지역 근처,파주시,경기도 파주시,Paju_Free-WiFi,37.72047345,126.7446893
공원,운정 건강공원 한복판 농구골대 옆,파주시,경기도 파주시,Paju_Free-WiFi,37.72025231,126.7462959
기타,기업은행 파주운정,파주시,NIA,Public WiFi Free,37.73165607,126.7514599
기타,기업은행 파주광탄,파주시,NIA,Public WiFi Free,37.78323137,126.8458644
주민자치센터,월롱면 주민자치센터 (옥내1)_1F_로비_2,파주시,NIA,Public WiFi Free,37.79927551,126.7892091
관공서 민원실,금촌1동 행정복지센터 (옥내2)_4F_대회의실_3,파주시,NIA,Public WiFi Free,37.76634582,126.7759723
관공서 민원실,금촌1동 행정복지센터 (옥내1)_2F_문화교실2_2,파주시,NIA,Public WiFi Free,37.76634582,126.7759723
관공서 민원실,금촌1동 행정복지센터 (옥내1)_2F_문화교실1_1,파주시,NIA,Public WiFi Free,37.76634582,126.7759723
관공서 민원실,금촌1동 행정복지센터 (옥내2)_3F_식당_1,파주시,NIA,Public WiFi Free,37.76634582,126.7759723
